efo_id	label	synonyms	source
OBA:2041788	level of glutamate receptor 4 in blood serum	blood serum glutamate receptor 4 amount	efo-obo-measurement-branch
OBA:2041789	level of glutamate receptor ionotropic, delta-1 in blood serum	blood serum glutamate receptor ionotropic, delta-1 amount	efo-obo-measurement-branch
OBA:2041790	level of glutamate receptor ionotropic, delta-2 in blood serum	blood serum glutamate receptor ionotropic, delta-2 amount	efo-obo-measurement-branch
OBA:2041791	level of glutamate receptor ionotropic, kainate 2 in blood serum	blood serum glutamate receptor ionotropic, kainate 2 amount	efo-obo-measurement-branch
OBA:2041792	level of GRIP1-associated protein 1 in blood serum	blood serum GRIP1-associated protein 1 amount	efo-obo-measurement-branch
OBA:2041793	level of G protein-coupled receptor kinase 5 in blood serum	blood serum G protein-coupled receptor kinase 5 amount	efo-obo-measurement-branch
OBA:2041794	level of metabotropic glutamate receptor 4 in blood serum	blood serum metabotropic glutamate receptor 4 amount	efo-obo-measurement-branch
OBA:2041795	level of GrpE protein homolog 1, mitochondrial in blood serum	blood serum GrpE protein homolog 1, mitochondrial amount	efo-obo-measurement-branch
OBA:2041796	level of homeobox protein goosecoid-2 in blood serum	blood serum homeobox protein goosecoid-2 amount	efo-obo-measurement-branch
OBA:2041797	level of glycogen synthase kinase-3 beta in blood serum	blood serum glycogen synthase kinase-3 beta amount	efo-obo-measurement-branch
OBA:2041798	level of GSK3B-interacting protein in blood serum	blood serum GSK3B-interacting protein amount	efo-obo-measurement-branch
OBA:2041799	level of eukaryotic peptide chain release factor GTP-binding subunit ERF3B in blood serum	blood serum eukaryotic peptide chain release factor GTP-binding subunit ERF3B amount	efo-obo-measurement-branch
OBA:2041800	level of glutathione reductase, mitochondrial in blood serum	blood serum glutathione reductase, mitochondrial amount	efo-obo-measurement-branch
OBA:2041801	level of glutathione synthetase in blood serum	blood serum glutathione synthetase amount	efo-obo-measurement-branch
OBA:2041802	level of glutathione S-transferase A1 in blood serum	blood serum glutathione S-transferase A1 amount	efo-obo-measurement-branch
OBA:2041803	level of glutathione S-transferase A2 in blood serum	blood serum glutathione S-transferase A2 amount	efo-obo-measurement-branch
OBA:2041804	level of glutathione S-transferase A4 in blood serum	blood serum glutathione S-transferase A4 amount	efo-obo-measurement-branch
OBA:2041805	level of glutathione S-transferase kappa 1 in blood serum	blood serum glutathione S-transferase kappa 1 amount	efo-obo-measurement-branch
OBA:2041806	level of glutathione S-transferase mu 1 in blood serum	blood serum glutathione S-transferase mu 1 amount	efo-obo-measurement-branch
OBA:2041807	level of glutathione S-transferase mu 5 in blood serum	blood serum glutathione S-transferase mu 5 amount	efo-obo-measurement-branch
OBA:2041808	level of glutathione S-transferase omega-1 in blood serum	blood serum glutathione S-transferase omega-1 amount	efo-obo-measurement-branch
OBA:2041809	level of glutathione S-transferase theta-1 in blood serum	blood serum glutathione S-transferase theta-1 amount	efo-obo-measurement-branch
OBA:2041810	level of glutathione S-transferase theta-2 in blood serum	blood serum glutathione S-transferase theta-2 amount	efo-obo-measurement-branch
OBA:2041811	level of maleylacetoacetate isomerase in blood serum	blood serum maleylacetoacetate isomerase amount	efo-obo-measurement-branch
OBA:2041812	level of transcription initiation factor IIA subunit 2 in blood serum	blood serum transcription initiation factor IIA subunit 2 amount	efo-obo-measurement-branch
OBA:2041813	level of transcription initiation factor IIB in blood serum	blood serum transcription initiation factor IIB amount	efo-obo-measurement-branch
OBA:2041814	level of general transcription factor IIE subunit 1 in blood serum	blood serum general transcription factor IIE subunit 1 amount	efo-obo-measurement-branch
OBA:2041815	level of general transcription factor IIF subunit 2 in blood serum	blood serum general transcription factor IIF subunit 2 amount	efo-obo-measurement-branch
OBA:2041816	level of general transcription factor II-I in blood serum	blood serum general transcription factor II-I amount	efo-obo-measurement-branch
OBA:2041817	level of protein NATD1 in blood serum	blood serum protein NATD1 amount	efo-obo-measurement-branch
OBA:2041818	level of GTP-binding protein 10 in blood serum	blood serum GTP-binding protein 10 amount	efo-obo-measurement-branch
OBA:2041819	level of gametocyte-specific factor 1 in blood serum	blood serum gametocyte-specific factor 1 amount	efo-obo-measurement-branch
OBA:2041820	level of guanylyl cyclase-activating protein 1 in blood serum	blood serum guanylyl cyclase-activating protein 1 amount	efo-obo-measurement-branch
OBA:2041821	level of guanylyl cyclase-activating protein 2 in blood serum	blood serum guanylyl cyclase-activating protein 2 amount	efo-obo-measurement-branch
OBA:2041822	level of guanylate cyclase activator 2B in blood serum	blood serum guanylate cyclase activator 2B amount	efo-obo-measurement-branch
OBA:2041823	level of guanylate kinase in blood serum	blood serum guanylate kinase amount	efo-obo-measurement-branch
OBA:2041824	level of beta-glucuronidase in blood serum	blood serum beta-glucuronidase amount	efo-obo-measurement-branch
OBA:2041825	level of glycogenin-2 in blood serum	blood serum glycogenin-2 amount	efo-obo-measurement-branch
OBA:2041826	level of gap junction alpha-1 protein in blood serum	blood serum gap junction alpha-1 protein amount	efo-obo-measurement-branch
OBA:2041827	level of histone H1.10 in blood serum	blood serum histone H1.10 amount	efo-obo-measurement-branch
OBA:2041828	level of core histone macro-H2A.1 in blood serum	blood serum core histone macro-H2A.1 amount	efo-obo-measurement-branch
OBA:2041829	level of GDH/6PGL endoplasmic bifunctional protein in blood serum	blood serum GDH/6PGL endoplasmic bifunctional protein amount	efo-obo-measurement-branch
OBA:2041830	level of hyaluronan-binding protein 2 in blood serum	blood serum hyaluronan-binding protein 2 amount	efo-obo-measurement-branch
OBA:2041831	level of intracellular hyaluronan-binding protein 4 in blood serum	blood serum intracellular hyaluronan-binding protein 4 amount	efo-obo-measurement-branch
OBA:2041832	level of 2-hydroxyacyl-CoA lyase 1 in blood serum	blood serum 2-hydroxyacyl-CoA lyase 1 amount	efo-obo-measurement-branch
OBA:2041833	level of hydroxyacyl-coenzyme A dehydrogenase, mitochondrial in blood serum	blood serum hydroxyacyl-coenzyme A dehydrogenase, mitochondrial amount	efo-obo-measurement-branch
OBA:2041834	level of hydroxyacylglutathione hydrolase in blood serum	blood serum hydroxyacylglutathione hydrolase amount	efo-obo-measurement-branch
OBA:2041835	level of hydroxyacylglutathione hydrolase-like protein in blood serum	blood serum hydroxyacylglutathione hydrolase-like protein amount	efo-obo-measurement-branch
OBA:2041836	level of 2-hydroxyacid oxidase 1 in blood serum	blood serum 2-hydroxyacid oxidase 1 amount	efo-obo-measurement-branch
OBA:2041837	level of hyaluronan and proteoglycan link protein 4 in blood serum	blood serum hyaluronan and proteoglycan link protein 4 amount	efo-obo-measurement-branch
OBA:2041838	level of histidyl-tRNA synthetase, cytoplasmic in blood serum	blood serum histidyl-tRNA synthetase, cytoplasmic amount	efo-obo-measurement-branch
OBA:2041839	level of HCLS1-associated protein X-1 in blood serum	blood serum HCLS1-associated protein X-1 amount	efo-obo-measurement-branch
OBA:2041840	level of hemoglobin subunit delta in blood serum	blood serum hemoglobin subunit delta amount	efo-obo-measurement-branch
OBA:2041841	level of hemoglobin subunit gamma-2 in blood serum	blood serum hemoglobin subunit gamma-2 amount	efo-obo-measurement-branch
OBA:2041842	level of hemoglobin subunit theta-1 in blood serum	blood serum hemoglobin subunit theta-1 amount	efo-obo-measurement-branch
OBA:2041843	level of hemoglobin subunit zeta in blood serum	blood serum hemoglobin subunit zeta amount	efo-obo-measurement-branch
OBA:2041844	level of holocytochrome c-type synthase in blood serum	blood serum holocytochrome c-type synthase amount	efo-obo-measurement-branch
OBA:2041845	level of hematopoietic lineage cell-specific protein in blood serum	blood serum hematopoietic lineage cell-specific protein amount	efo-obo-measurement-branch
OBA:2041846	level of histone deacetylase 2 in blood serum	blood serum histone deacetylase 2 amount	efo-obo-measurement-branch
OBA:2041847	level of histone deacetylase 4 in blood serum	blood serum histone deacetylase 4 amount	efo-obo-measurement-branch
OBA:2041848	level of histone deacetylase 6 in blood serum	blood serum histone deacetylase 6 amount	efo-obo-measurement-branch
OBA:2041849	level of hepatoma-derived growth factor in blood serum	blood serum hepatoma-derived growth factor amount	efo-obo-measurement-branch
OBA:2041850	level of hepatoma-derived growth factor-like protein 1 in blood serum	blood serum hepatoma-derived growth factor-like protein 1 amount	efo-obo-measurement-branch
OBA:2041851	level of hepatoma-derived growth factor-related protein 3 in blood serum	blood serum hepatoma-derived growth factor-related protein 3 amount	efo-obo-measurement-branch
OBA:2041852	level of vigilin in blood serum	blood serum vigilin amount	efo-obo-measurement-branch
OBA:2041853	level of heme-binding protein 1 in blood serum	blood serum heme-binding protein 1 amount	efo-obo-measurement-branch
OBA:2041854	level of E3 ubiquitin-protein ligase HECW1 in blood serum	blood serum E3 ubiquitin-protein ligase HECW1 amount	efo-obo-measurement-branch
OBA:2041855	level of E3 ubiquitin-protein ligase HECW2 in blood serum	blood serum E3 ubiquitin-protein ligase HECW2 amount	efo-obo-measurement-branch
OBA:2041856	level of hepatocyte cell adhesion molecule in blood serum	blood serum hepatic and glial cell adhesion molecule amount	efo-obo-measurement-branch
OBA:2041857	level of hephaestin in blood serum	blood serum hephaestin amount	efo-obo-measurement-branch
OBA:2041858	level of ferroxidase HEPHL1 in blood serum	blood serum ferroxidase HEPHL1 amount	efo-obo-measurement-branch
OBA:2041859	level of homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein in blood serum	blood serum homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein amount	efo-obo-measurement-branch
OBA:2041860	level of transcription factor HES-1 in blood serum	blood serum transcription factor HES-1 amount	efo-obo-measurement-branch
OBA:2041861	level of transcription factor HES-3 in blood serum	blood serum transcription factor HES-3 amount	efo-obo-measurement-branch
OBA:2041862	level of transcription factor HES-5 in blood serum	blood serum transcription factor HES-5 amount	efo-obo-measurement-branch
OBA:2041863	level of transcription cofactor HES-6 in blood serum	blood serum transcription cofactor HES-6 amount	efo-obo-measurement-branch
OBA:2041864	level of beta-hexosaminidase subunit alpha in blood serum	blood serum beta-hexosaminidase subunit alpha amount	efo-obo-measurement-branch
OBA:2041865	level of beta-hexosaminidase subunit beta in blood serum	blood serum beta-hexosaminidase subunit beta amount	efo-obo-measurement-branch
OBA:2041866	level of protein HEXIM1 in blood serum	blood serum protein HEXIM1 amount	efo-obo-measurement-branch
OBA:2041867	level of protein HEXIM2 in blood serum	blood serum protein HEXIM2 amount	efo-obo-measurement-branch
OBA:2041868	level of hairy/enhancer-of-split related with YRPW motif protein 1 in blood serum	blood serum hairy/enhancer-of-split related with YRPW motif protein 1 amount	efo-obo-measurement-branch
OBA:2041869	level of homogentisate 1,2-dioxygenase in blood serum	blood serum homogentisate 1,2-dioxygenase amount	efo-obo-measurement-branch
OBA:2041870	level of hepatocyte growth factor-regulated tyrosine kinase substrate in blood serum	blood serum hepatocyte growth factor-regulated tyrosine kinase substrate amount	efo-obo-measurement-branch
OBA:2041871	level of hematopoietically-expressed homeobox protein HHEX in blood serum	blood serum hematopoietically-expressed homeobox protein HHEX amount	efo-obo-measurement-branch
OBA:2041872	level of hedgehog-interacting protein in blood serum	blood serum hedgehog-interacting protein amount	efo-obo-measurement-branch
OBA:2041873	level of HERV-H LTR-associating protein 3 in blood serum	blood serum putative uncharacterized protein ANKRD13C-DT amount	efo-obo-measurement-branch
OBA:2041874	level of 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial in blood serum	blood serum 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial amount	efo-obo-measurement-branch
OBA:2041875	level of hypoxia-inducible factor 1-alpha inhibitor in blood serum	blood serum hypoxia-inducible factor 1-alpha inhibitor amount	efo-obo-measurement-branch
OBA:2041876	level of histidine triad nucleotide-binding protein 2 in blood serum	blood serum histidine triad nucleotide-binding protein 2 amount	efo-obo-measurement-branch
OBA:2041877	level of huntingtin-interacting protein 1-related protein in blood serum	blood serum huntingtin-interacting protein 1-related protein amount	efo-obo-measurement-branch
OBA:2041878	level of HIRA-interacting protein 3 in blood serum	blood serum HIRA-interacting protein 3 amount	efo-obo-measurement-branch
OBA:2041879	level of histone H2A type 1-A in blood serum	blood serum histone H2A type 1-A amount	efo-obo-measurement-branch
OBA:2041880	level of histone H2B type 3-B in blood serum	blood serum histone H2B type 3-B amount	efo-obo-measurement-branch
OBA:2041881	level of MHC class I histocompatibility antigen, alpha chain E in blood serum	blood serum MHC class I histocompatibility antigen, alpha chain E amount	efo-obo-measurement-branch
